id,titulo,infos,valor,local,data_anuncio,link,DATA_COLETA_METADADOS
1034435718,HB20S 2019/2019 1.6 COMFORT PLUS 16V FLEX 4P AUTOMÁTICO,53.527 km  |  Câmbio: Automático  |  Flex  |  ,R$ 74.220,São Luís -  MA,"Hoje, 17:58",https://ma.olx.com.br/regiao-de-sao-luis/autos-e-pecas/carros-vans-e-utilitarios/hb20s-2019-2019-1-6-comfort-plus-16v-flex-4p-automatico-1034435718,2022-06-01
989951163,"D 20 ano 96 ultima série modelo tropical 4 portas turbo diesel, motor maxion  4.0",333 km  |  Câmbio: Manual  |  Diesel  |  ,R$ 75.000,Sorocaba -  SP,"Hoje, 17:36",https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/d-20-ano-96-ultima-serie-modelo-tropical-4-portas-turbo-diesel-motor-maxion-4-0-989951163,2022-06-01
1034937449,Honda Civic LXR 2.0 2014,115.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 71.500,Limeira -  SP,"Hoje, 17:36",https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-lxr-2-0-2014-1034937449,2022-06-01
1030257897,Vendo GLA 200 1.6  2018 R$  135900,42.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 135.900,Rio de Janeiro -  RJ,"Hoje, 17:35",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-gla-200-1-6-2018-r-135900-1030257897,2022-06-01
996368148,"Vendo Ford Focus ""Completão""",172.718 km  |  Câmbio: Manual  |  Flex  |  ,R$ 29.900,Brasília -  DF,"Hoje, 17:35",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-ford-focus-completao-996368148,2022-06-01
1005658643,Tiggo 5x Txs Turbo 1.5 Completa - (ÚnicoDono),19.194 km  |  Câmbio: Automático  |  Flex  |  ,R$ 129.990,Recife -  PE,"Hoje, 17:35",https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/tiggo-5x-txs-turbo-1-5-completa-unicodono-1005658643,2022-06-01
1028191067,Palio 1.0 Flex 2P 2009 - Pitbull - IPVA 2022 pago.,111.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 16.900,Rio de Janeiro -  RJ,"Hoje, 17:35",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-1-0-flex-2p-2009-pitbull-ipva-2022-pago-1028191067,2022-06-01
1036768329,Strada Volcano 1.3 22/22 0km,0 km  |  Câmbio: Manual  |  Flex  |  ,R$ 113.466,Rio de Janeiro -  RJ,"Hoje, 17:35",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/strada-volcano-1-3-22-22-0km-1036768329,2022-06-01
979105726,VOLKSWAGEN JETTA 2.0 T 2014,130.000 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 77.900,Londrina -  PR,"Hoje, 17:35",https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-jetta-2-0-t-2014-979105726,2022-06-01
1007287967,C10,75.000 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 43.000,Brasília -  DF,"Hoje, 17:35",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/c10-1007287967,2022-06-01
1031341669,sw4 - toyota - hilux - 1998,218.000 km  |  Câmbio: Manual  |  Diesel  |  ,R$ 60.000,Salvador -  BA,"Hoje, 17:35",https://ba.olx.com.br/grande-salvador/autos-e-pecas/carros-vans-e-utilitarios/sw4-toyota-hilux-1998-1031341669,2022-06-01
1019147964,Hyundai Hb20x 1.6 16V FLEX EVOLUTION AUTOMÁTICO,23.460 km  |  Câmbio: Automático  |  Flex  |  ,R$ 89.990,Brasília -  DF,"Hoje, 17:35",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20x-1-6-16v-flex-evolution-automatico-1019147964,2022-06-01
1020428978,BMW 328i M Sport 2.0T - Único Dono - Revisões em Concessionária - 2018,54.000 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 189.990,Guarulhos -  SP,"Hoje, 17:35",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/bmw-328i-m-sport-2-0t-unico-dono-revisoes-em-concessionaria-2018-1020428978,2022-06-01
1032441415,Sw4 Srx 7 lugares 2019,95.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 307.800,Aracaju -  SE,"Hoje, 17:35",https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/sw4-srx-7-lugares-2019-1032441415,2022-06-01
1011908870,RENEGADE 2020/2021 1.8 16V FLEX LONGITUDE 4P AUTOMÁTICO,53.773 km  |  Câmbio: Automático  |  Flex  |  ,R$ 100.420,Porto Alegre -  RS,"Hoje, 17:35",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/renegade-2020-2021-1-8-16v-flex-longitude-4p-automatico-1011908870,2022-06-01
1030247062,Vendo Renegade 1.8 Aut R$74900,86.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 74.900,Rio de Janeiro -  RJ,"Hoje, 17:35",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-renegade-1-8-aut-r-74900-1030247062,2022-06-01
1036401554,Abaixo da Tabela Fipe Jeep Compass Longitude 2.0 Aut. 2019,34.500 km  |  Câmbio: Automático  |  Flex  |  ,R$ 128.990,Mogi das Cruzes -  SP,"Hoje, 17:35",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/abaixo-da-tabela-fipe-jeep-compass-longitude-2-0-aut-2019-1036401554,2022-06-01
976048821,new tucson gls turbo,27.924 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 149.000,Criciúma -  SC,"Hoje, 17:35",https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/new-tucson-gls-turbo-976048821,2022-06-01
1037441313,ARGO COMPLETO ANO 2020,42.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 62.900,Vila Velha -  ES,"Hoje, 17:35",https://es.olx.com.br/norte-do-espirito-santo/autos-e-pecas/carros-vans-e-utilitarios/argo-completo-ano-2020-1037441313,2022-06-01
997549094,ARGO DRIVE ENT+859 FIXAS,42.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 55.900,Rio de Janeiro -  RJ,"Hoje, 17:35",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/argo-drive-ent-859-fixas-997549094,2022-06-01
1006718983,MINI COOPER 1.6 S 16V TURBO,81.000 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 74.900,São Caetano do Sul -  SP,"Hoje, 17:35",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/mini-cooper-1-6-s-16v-turbo-1006718983,2022-06-01
1033549631,VW Crossfox 1.6 MI Flex Manual,137.936 km  |  Câmbio: Manual  |  Flex  |  ,R$ 44.900,Saquarema -  RJ,"Hoje, 17:35",https://rj.olx.com.br/norte-do-estado-do-rio/autos-e-pecas/carros-vans-e-utilitarios/vw-crossfox-1-6-mi-flex-manual-1033549631,2022-06-01
1001355128,Jeep Renegade 2020 1.8 16v flex sport 4p automático,22.677 km  |  Câmbio: Automático  |  Flex  |  ,R$ 95.900,Contagem -  MG,"Hoje, 17:35",https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-2020-1-8-16v-flex-sport-4p-automatico-1001355128,2022-06-01
1028539614,Pajero Sport 3.5 V6 Flex 4x4 Aut,122.797 km  |  Câmbio: Automático  |  Flex  |  ,R$ 54.900,Osasco -  SP,"Hoje, 17:35",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/pajero-sport-3-5-v6-flex-4x4-aut-1028539614,2022-06-01
1038028785,RENEGADE 2018/2018 1.8 16V FLEX SPORT 4P AUTOMÁTICO,82.896 km  |  Câmbio: Automático  |  Flex  |  ,R$ 84.370,Blumenau -  SC,"Hoje, 17:36",https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/renegade-2018-2018-1-8-16v-flex-sport-4p-automatico-1038028785,2022-06-01
1028552767,Elantra Gls 2012!,0 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 53.900,Rio de Janeiro -  RJ,"Hoje, 17:36",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/elantra-gls-2012-1028552767,2022-06-01
1015277962,BMW 320i activeflex 2014 - leia o anúncio ,109.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 109.900,Ribeirão Preto -  SP,"Hoje, 17:36",https://sp.olx.com.br/regiao-de-ribeirao-preto/autos-e-pecas/carros-vans-e-utilitarios/bmw-320i-activeflex-2014-leia-o-anuncio-1015277962,2022-06-01
1033488084,Hyundai HB20 1.0 Vision (Flex),0 km  |  Câmbio: Manual  |  Flex  |  ,R$ 75.490,Goiânia -  GO,"Hoje, 17:36",https://go.olx.com.br/grande-goiania-e-anapolis/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-vision-flex-1033488084,2022-06-01
983533202,Vw Tiguan 2.0 350 Tsi R-Line Aut. 2018,48.000 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 202.980,Jundiaí -  SP,"Hoje, 17:36",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vw-tiguan-2-0-350-tsi-r-line-aut-2018-983533202,2022-06-01
1038001231,Mitsubishi ASX 2.0 4x2,150.000 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 55.990,Rio das Ostras -  RJ,"Hoje, 17:36",https://rj.olx.com.br/norte-do-estado-do-rio/autos-e-pecas/carros-vans-e-utilitarios/mitsubishi-asx-2-0-4x2-1038001231,2022-06-01
1021205678,Mini Cooper,35.338 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 204.900,Maringá -  PR,"Hoje, 17:36",https://pr.olx.com.br/regiao-de-maringa/autos-e-pecas/carros-vans-e-utilitarios/mini-cooper-1021205678,2022-06-01
1038542370,DUCATO 2015 UNICO DONO MARTICAR 17 ESTA COM 128 MIL KM,128.000 km  |  Câmbio: Manual  |  Diesel  |  ,R$ 114.000,Curitiba -  PR,"Hoje, 17:36",https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/ducato-2015-unico-dono-marticar-17-esta-com-128-mil-km-1038542370,2022-06-01
1038541662,Frontier Platinum ,75.500 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 132.900,Brasília -  DF,"Hoje, 17:36",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/frontier-platinum-1038541662,2022-06-01
989951163,"D 20 ano 96 ultima série modelo tropical 4 portas turbo diesel, motor maxion  4.0",333 km  |  Câmbio: Manual  |  Diesel  |  ,R$ 75.000,Sorocaba -  SP,"Hoje, 17:36",https://sp.olx.com.br/regiao-de-sorocaba/autos-e-pecas/carros-vans-e-utilitarios/d-20-ano-96-ultima-serie-modelo-tropical-4-portas-turbo-diesel-motor-maxion-4-0-989951163,2022-06-01
1034937449,Honda Civic LXR 2.0 2014,115.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 71.500,Limeira -  SP,"Hoje, 17:36",https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-lxr-2-0-2014-1034937449,2022-06-01
1030257897,Vendo GLA 200 1.6  2018 R$  135900,42.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 135.900,Rio de Janeiro -  RJ,"Hoje, 17:35",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-gla-200-1-6-2018-r-135900-1030257897,2022-06-01
996368148,"Vendo Ford Focus ""Completão""",172.718 km  |  Câmbio: Manual  |  Flex  |  ,R$ 29.900,Brasília -  DF,"Hoje, 17:35",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-ford-focus-completao-996368148,2022-06-01
1005658643,Tiggo 5x Txs Turbo 1.5 Completa - (ÚnicoDono),19.194 km  |  Câmbio: Automático  |  Flex  |  ,R$ 129.990,Recife -  PE,"Hoje, 17:35",https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/tiggo-5x-txs-turbo-1-5-completa-unicodono-1005658643,2022-06-01
1028191067,Palio 1.0 Flex 2P 2009 - Pitbull - IPVA 2022 pago.,111.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 16.900,Rio de Janeiro -  RJ,"Hoje, 17:35",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-1-0-flex-2p-2009-pitbull-ipva-2022-pago-1028191067,2022-06-01
1031410104,Sentra 2014 SV,86.200 km  |  Câmbio: Automático  |  Flex  |  ,R$ 53.900,Balneário Camboriú -  SC,"Hoje, 17:35",https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/sentra-2014-sv-1031410104,2022-06-01
1036768329,Strada Volcano 1.3 22/22 0km,0 km  |  Câmbio: Manual  |  Flex  |  ,R$ 113.466,Rio de Janeiro -  RJ,"Hoje, 17:35",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/strada-volcano-1-3-22-22-0km-1036768329,2022-06-01
979105726,VOLKSWAGEN JETTA 2.0 T 2014,130.000 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 77.900,Londrina -  PR,"Hoje, 17:35",https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-jetta-2-0-t-2014-979105726,2022-06-01
1007287967,C10,75.000 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 43.000,Brasília -  DF,"Hoje, 17:35",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/c10-1007287967,2022-06-01
1027505890,Renault Duster Expression 1.6 Aut 2020,20.100 km  |  Câmbio: Automático  |  Flex  |  ,R$ 85.200,Niterói -  RJ,"Hoje, 17:35",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-duster-expression-1-6-aut-2020-1027505890,2022-06-01
1031341669,sw4 - toyota - hilux - 1998,218.000 km  |  Câmbio: Manual  |  Diesel  |  ,R$ 60.000,Salvador -  BA,"Hoje, 17:35",https://ba.olx.com.br/grande-salvador/autos-e-pecas/carros-vans-e-utilitarios/sw4-toyota-hilux-1998-1031341669,2022-06-01
1019147964,Hyundai Hb20x 1.6 16V FLEX EVOLUTION AUTOMÁTICO,23.460 km  |  Câmbio: Automático  |  Flex  |  ,R$ 89.990,Brasília -  DF,"Hoje, 17:35",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20x-1-6-16v-flex-evolution-automatico-1019147964,2022-06-01
1020428978,BMW 328i M Sport 2.0T - Único Dono - Revisões em Concessionária - 2018,54.000 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 189.990,Guarulhos -  SP,"Hoje, 17:35",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/bmw-328i-m-sport-2-0t-unico-dono-revisoes-em-concessionaria-2018-1020428978,2022-06-01
1032441415,Sw4 Srx 7 lugares 2019,95.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 307.800,Aracaju -  SE,"Hoje, 17:35",https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/sw4-srx-7-lugares-2019-1032441415,2022-06-01
950646354,Jeep Renegade 2021 1.8 16v flex longitude 4p automático,26.450 km  |  Câmbio: Automático  |  Flex  |  ,R$ 108.990,Ananindeua -  PA,"Hoje, 17:35",https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-2021-1-8-16v-flex-longitude-4p-automatico-950646354,2022-06-01
1011908870,RENEGADE 2020/2021 1.8 16V FLEX LONGITUDE 4P AUTOMÁTICO,53.773 km  |  Câmbio: Automático  |  Flex  |  ,R$ 100.420,Porto Alegre -  RS,"Hoje, 17:35",https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/renegade-2020-2021-1-8-16v-flex-longitude-4p-automatico-1011908870,2022-06-01
1030247062,Vendo Renegade 1.8 Aut R$74900,86.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 74.900,Rio de Janeiro -  RJ,"Hoje, 17:35",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-renegade-1-8-aut-r-74900-1030247062,2022-06-01
1036401554,Abaixo da Tabela Fipe Jeep Compass Longitude 2.0 Aut. 2019,34.500 km  |  Câmbio: Automático  |  Flex  |  ,R$ 128.990,Mogi das Cruzes -  SP,"Hoje, 17:35",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/abaixo-da-tabela-fipe-jeep-compass-longitude-2-0-aut-2019-1036401554,2022-06-01
991897576,Jeep Compass 2.0 16V DIESEL LIMITED 4X4 AUTOMÁTICO,17.857 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 199.990,Belém -  PA,"Hoje, 17:35",https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-2-0-16v-diesel-limited-4x4-automatico-991897576,2022-06-01
976048821,new tucson gls turbo,27.924 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 149.000,Criciúma -  SC,"Hoje, 17:35",https://sc.olx.com.br/florianopolis-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/new-tucson-gls-turbo-976048821,2022-06-01
988209188,Volkswagen Virtus Confortline 1.6 MSI Automático Ano 2020,60.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 82.700,Vila Velha -  ES,"Hoje, 17:35",https://es.olx.com.br/norte-do-espirito-santo/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-virtus-confortline-1-6-msi-automatico-ano-2020-988209188,2022-06-01
1037441313,ARGO COMPLETO ANO 2020,42.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 62.900,Vila Velha -  ES,"Hoje, 17:35",https://es.olx.com.br/norte-do-espirito-santo/autos-e-pecas/carros-vans-e-utilitarios/argo-completo-ano-2020-1037441313,2022-06-01
1028582876,Corolla Gli 1.8 Automático Completo - (ÚnicoDono),160.365 km  |  Câmbio: Automático  |  Flex  |  ,R$ 62.990,Recife -  PE,"Hoje, 17:35",https://pe.olx.com.br/grande-recife/autos-e-pecas/carros-vans-e-utilitarios/corolla-gli-1-8-automatico-completo-unicodono-1028582876,2022-06-01
997549094,ARGO DRIVE ENT+859 FIXAS,42.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 55.900,Rio de Janeiro -  RJ,"Hoje, 17:35",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/argo-drive-ent-859-fixas-997549094,2022-06-01
1006718983,MINI COOPER 1.6 S 16V TURBO,81.000 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 74.900,São Caetano do Sul -  SP,"Hoje, 17:35",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/mini-cooper-1-6-s-16v-turbo-1006718983,2022-06-01
1018861900,Fiat Grand Siena 1.0 2021/2021 - 2.600 KM,2.600 km  |  Câmbio: Manual  |  Flex  |  ,R$ 63.000,Vila Velha -  ES,"Hoje, 17:35",https://es.olx.com.br/norte-do-espirito-santo/autos-e-pecas/carros-vans-e-utilitarios/fiat-grand-siena-1-0-2021-2021-2-600-km-1018861900,2022-06-01
1033549631,VW Crossfox 1.6 MI Flex Manual,137.936 km  |  Câmbio: Manual  |  Flex  |  ,R$ 44.900,Saquarema -  RJ,"Hoje, 17:35",https://rj.olx.com.br/norte-do-estado-do-rio/autos-e-pecas/carros-vans-e-utilitarios/vw-crossfox-1-6-mi-flex-manual-1033549631,2022-06-01
1001355128,Jeep Renegade 2020 1.8 16v flex sport 4p automático,22.677 km  |  Câmbio: Automático  |  Flex  |  ,R$ 95.900,Contagem -  MG,"Hoje, 17:35",https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-2020-1-8-16v-flex-sport-4p-automatico-1001355128,2022-06-01
1033789024,escort 1996  1.8 gl com ar e gnv quero 7.000,0 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 7.000,Rio de Janeiro -  RJ,"Hoje, 17:35",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/escort-1996-1-8-gl-com-ar-e-gnv-quero-7-000-1033789024,2022-06-01
1031581056,Volkswagen Gol 1.0 12v (Flex),0 km  |  Câmbio: Manual  |  Flex  |  ,R$ 74.970,Brasília -  DF,"Hoje, 17:35",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-gol-1-0-12v-flex-1031581056,2022-06-01
1035392232,Jeep Renegade Sport 2016 automático IMPECÁVEL,63.500 km  |  Câmbio: Automático  |  Flex  |  ,R$ 75.000,Vacaria -  RS,"Hoje, 17:35",https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-sport-2016-automatico-impecavel-1035392232,2022-06-01
987033097,Palio,81 km  |  Câmbio: Manual  |  Flex  |  ,R$ 31.000,Alegre -  ES,"Hoje, 17:35",https://es.olx.com.br/sul-do-espirito-santo/autos-e-pecas/carros-vans-e-utilitarios/palio-987033097,2022-06-01
1030459182,FORD KA SE 1.0 HATCH 2020 SE BAIXO KM!,61.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 55.900,Londrina -  PR,"Hoje, 17:35",https://pr.olx.com.br/regiao-de-londrina/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-se-1-0-hatch-2020-se-baixo-km-1030459182,2022-06-01
1014693497,JETTA HIGHLINE 2.0 TSI - TOP DE LINHA KIT PREMIUM,53.000 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 95.000,Salvador -  BA,"Hoje, 17:35",https://ba.olx.com.br/grande-salvador/autos-e-pecas/carros-vans-e-utilitarios/jetta-highline-2-0-tsi-top-de-linha-kit-premium-1014693497,2022-06-01
1028539614,Pajero Sport 3.5 V6 Flex 4x4 Aut,122.797 km  |  Câmbio: Automático  |  Flex  |  ,R$ 54.900,Osasco -  SP,"Hoje, 17:35",https://sp.olx.com.br/sao-paulo-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/pajero-sport-3-5-v6-flex-4x4-aut-1028539614,2022-06-01
995303130,Toyota Etios Sedan XLS Automático 2016/17,90.600 km  |  Flex  |  ,R$ 61.900,Campinas -  SP,"Hoje, 17:35",https://sp.olx.com.br/grande-campinas/autos-e-pecas/carros-vans-e-utilitarios/toyota-etios-sedan-xls-automatico-2016-17-995303130,2022-06-01
1000429276,Hilux Sw4 2007 3.0 4x4 ,175 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 105.900,Gurupi -  TO,"Hoje, 17:35",https://to.olx.com.br/tocantins/autos-e-pecas/carros-vans-e-utilitarios/hilux-sw4-2007-3-0-4x4-1000429276,2022-06-01
1005007993,Chevrolet Cruze LT 12/12 ,128.900 km  |  Câmbio: Automático  |  Flex  |  ,R$ 49.900,Rio de Janeiro -  RJ,"Hoje, 17:34",https://rj.olx.com.br/rio-de-janeiro-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-cruze-lt-12-12-1005007993,2022-06-01
999881186,Fluence privilege financia 100%,86.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 59.900,Campo Largo -  PR,"Hoje, 17:34",https://pr.olx.com.br/regiao-de-curitiba-e-paranagua/autos-e-pecas/carros-vans-e-utilitarios/fluence-privilege-financia-100-999881186,2022-06-01
1024188941,Chevrolet trailblazer ltz 2013 2.8 4x4 Diesel,192.000 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 137.900,Porto Belo -  SC,"Hoje, 17:34",https://sc.olx.com.br/norte-de-santa-catarina/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-trailblazer-ltz-2013-2-8-4x4-diesel-1024188941,2022-06-01
1032441415,Sw4 Srx 7 lugares 2019,95.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 307.800,Aracaju -  SE,"Hoje, 17:35",https://se.olx.com.br/sergipe/autos-e-pecas/carros-vans-e-utilitarios/sw4-srx-7-lugares-2019-1032441415,2022-06-01
950646354,Jeep Renegade 2021 1.8 16v flex longitude 4p automático,26.450 km  |  Câmbio: Automático  |  Flex  |  ,R$ 108.990,Ananindeua -  PA,"Hoje, 17:35",https://pa.olx.com.br/regiao-de-belem/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-2021-1-8-16v-flex-longitude-4p-automatico-950646354,2022-06-01
